index , lat , long , speed , date , time , air_val , dust , gsr
157,51.524393,-0.13164,1.5,31223,14501900,21,0.62,295
158,51.524392,-0.131623,1.53,31223,14502000,21,0.62,296
159,51.524385,-0.131617,1.54,31223,14502100,21,0.62,297
160,51.524378,-0.131613,1.54,31223,14502200,22,0.62,298
161,51.524367,-0.131588,1.53,31223,14502400,21,0.62,299
162,51.524358,-0.131578,1.53,31223,14502500,22,0.62,299
163,51.524338,-0.131548,1.53,31223,14502600,22,0.62,300
164,51.52433,-0.131535,1.55,31223,14502700,22,0.62,301
165,51.524325,-0.131528,1.57,31223,14502800,22,0.62,302
166,51.524315,-0.131515,1.59,31223,14502900,22,0.62,302
167,51.524307,-0.131505,1.58,31223,14503000,22,0.62,303
168,51.52429,-0.131485,1.33,31223,14503100,22,0.62,303
169,51.524285,-0.131478,1.28,31223,14503200,22,0.62,304
170,51.524278,-0.131468,1.27,31223,14503300,22,0.62,303
171,51.524273,-0.131463,1.27,31223,14503400,22,0.62,303
172,51.52426,-0.131462,1.47,31223,14503500,22,0.62,303
173,51.524223,-0.131415,1.52,31223,14503700,22,0.62,304
174,51.52421,-0.131402,1.52,31223,14503800,22,0.62,305
175,51.524202,-0.131393,1.52,31223,14503900,22,0.62,305
176,51.52419,-0.131353,1.9,31223,14504000,22,0.62,306
177,51.524187,-0.131335,1.82,31223,14504100,22,0.62,303
178,51.524178,-0.131327,1.4,31223,14504200,22,0.62,301
179,51.524175,-0.131315,1.33,31223,14504300,22,0.62,300
180,51.524168,-0.131298,1.28,31223,14504400,22,0.62,299
181,51.524155,-0.131272,1.23,31223,14504500,22,0.62,299
182,51.524152,-0.13126,1.2,31223,14504600,21,0.62,298
183,51.524147,-0.13125,0.97,31223,14504700,21,0.62,296
184,51.524142,-0.131243,0,31223,14504800,21,0.62,294
185,51.524125,-0.131225,0,31223,14505000,21,0.62,295
186,51.524125,-0.131225,0,31223,14505100,21,0.62,295
187,51.524125,-0.131225,0,31223,14505200,21,0.62,296
188,51.524125,-0.131225,0,31223,14505300,21,0.62,297
189,51.524125,-0.131225,0,31223,14505400,21,0.62,298
190,51.524125,-0.131225,0,31223,14505500,21,0.62,299
191,51.524125,-0.131225,0,31223,14505600,21,0.62,299
192,51.524125,-0.131225,0,31223,14505700,22,0.62,300
193,51.524125,-0.131225,0,31223,14505800,22,0.62,301
194,51.524053,-0.131183,0.99,31223,14505900,22,0.62,302
195,51.524038,-0.13116,0,31223,14510000,22,0.62,302
196,51.524028,-0.131153,0,31223,14510100,22,0.62,303
197,51.523997,-0.13113,0,31223,14510300,22,0.62,303
198,51.523987,-0.131128,0,31223,14510400,22,0.62,303
